subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
41;0;raketen;4;raketen_items;14;1;0;1227;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;22;ängstlich
41;0;raketen;4;raketen_items;15;1;0;1095;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;20;stolz
41;0;raketen;4;raketen_items;16;1;0;1204;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;4;weichherzig
41;0;raketen;4;raketen_items;17;1;0;1166;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;17;entschlossen
41;0;raketen;4;raketen_items;18;1;0;1021;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;7;aufgeschreckt
41;0;raketen;4;raketen_items;19;1;0;3355;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;18;stark
41;0;raketen;4;raketen_items;20;1;0;1024;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
41;0;raketen;4;raketen_items;21;2;0;2423;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;9;aufgewühlt
41;0;raketen;4;raketen_items;22;2;0;1802;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;1;mitfühlend
41;0;raketen;4;raketen_items;23;1;0;1670;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;6;ergriffen
41;0;raketen;4;raketen_items;24;1;0;2144;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;13;besorgt
41;0;raketen;4;raketen_items;25;1;0;2416;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;21;durcheinander
41;0;raketen;4;raketen_items;26;1;0;1214;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;26;beschämt
41;0;raketen;4;raketen_items;27;1;0;1449;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;23;verärgert
41;0;sozialdemo;5;sozialdemo;1;0;0;59000;1;sozialdemo_israel.wmv;0;0;0;0
41;0;sozialdemo;5;sozialdemo_items;2;3;0;10692;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;1;Die soziale Ungleichheit in Israel ist vergleichbar mit der in anderen Industriestaaten.;0;0
41;0;sozialdemo;5;sozialdemo_items;3;4;0;3047;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;2;Ich kann mich gut mit dem Anliegen der Demonstranten identifizieren.;0;0
41;0;sozialdemo;5;sozialdemo_items;4;1;0;4464;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;3;Die im Beitrag gezeigte Protestform ist unangemessen.;0;0
41;0;sozialdemo;5;sozialdemo_items;5;6;0;2501;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;4;Ich teile den Ärger der Menschen über hohe Wohnungspreise.;0;0
41;0;sozialdemo;5;sozialdemo_items;6;1;0;2597;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;5;Die Forderungen der Demonstranten kommen mir übertrieben vor.;0;0
41;0;sozialdemo;5;sozialdemo_items;7;4;0;3058;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;6;Ich bin beunruhigt über die schwierige soziale Lage, die im Beitrag gezeigt wurde.;0;0
41;0;ni;6;ni;1;2;0;2568;1;Ich liebe Deutschland.;0;0;0;0
41;0;ni;6;ni;2;4;0;4703;2;Andere Nationen können eine Menge von uns lernen.;0;0;0;0
41;0;ni;6;ni;3;2;0;4953;3;Deutsch zu sein ist ein wichtiger Teil meiner Identität.;0;0;0;0
41;0;ni;6;ni;4;1;0;5542;4;Wenn man in der heutigen Welt wissen will, was zu tun ist, dann muss man auf unsere nationalen Autoritäten hören.;0;0;0;0
41;0;ni;6;ni;5;1;0;3889;5;Es ist mir wichtig für meine Nation einen eigenen Beitrag zu leisten.;0;0;0;0
41;0;ni;6;ni;6;1;0;1955;6;Die Bundeswehr ist die beste Armee der Welt.;0;0;0;0
41;0;ni;6;ni;7;1;0;1915;7;Es ist mir wichtig, mich als Deutsche(r) zu sehen.;0;0;0;0
41;0;ni;6;ni;8;1;0;4205;8;Eines der wichtigsten Dinge, die Kinder lernen müssen, ist der Respekt vor unseren nationalen Autoritäten.;0;0;0;0
41;0;ni;6;ni;9;2;0;3746;9;Ich stehe voll hinter meiner Nation.;0;0;0;0
41;0;ni;6;ni;10;2;0;3210;10;Verglichen mit anderen Nationen ist Deutschland eine sehr moralische Nation.;0;0;0;0
41;0;ni;6;ni;11;1;0;2080;11;Es ist mir wichtig, dass jeder mich als Deutsche(r) sieht.;0;0;0;0
41;0;ni;6;ni;12;1;0;3219;12;Es ist illoyal, wenn Deutsche Deutschland kritisieren.;0;0;0;0
41;0;ni;6;ni;13;1;0;2240;13;Es ist mir wichtig, meinem Land zu dienen.;0;0;0;0
41;0;ni;6;ni;14;2;0;3141;14;Deutschland ist in jeder Hinsicht besser, als andere Nationen.;0;0;0;0
41;0;ni;6;ni;15;1;0;6652;15;Wenn ich über Deutsche rede, sage ich für gewöhnlich 'wir' statt 'sie'.;0;0;0;0
41;0;ni;6;ni;16;2;0;5344;16;Es gibt gute Gründe für jedes Gesetz und jede Regelung, die von unseren nationalen Autoritäten gemacht wurden.;0;0;0;0
47;0;intro;1;intro;1;205;0;27546;1;humfak_leiste.jpg;1;S O C I A L     C O G N I T I O N     C O L O G N E;1;Herzlich Willkommen!
47;0;demog;2;sex;1;1;1;22933;0;0;0;0;0;0
47;0;demog;2;bildung;1;3;1;22933;0;0;0;0;0;0
47;0;demog;2;citizen;2;2;1;7337;0;0;0;0;0;0
47;0;demog;2;migr;2;1;1;7337;0;0;0;0;0;0
47;0;holocaust_ins;3;holocaust_instr;1;start;0;56806;1;holocaust.jpg;1;start.jpg;0;0
47;0;raketen;4;raketen;1;0;0;48000;1;raketen.wmv;0;0;0;0
47;0;raketen;4;raketen_items;2;5;0;16829;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;1;mitfühlend
47;0;raketen;4;raketen_items;3;4;0;6086;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;8;betrübt
47;0;raketen;4;raketen_items;4;1;0;3199;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;5;zärtlich
47;0;raketen;4;raketen_items;5;1;0;6902;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;25;feindselig
47;0;raketen;4;raketen_items;6;2;0;4342;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;11;bestürzt
47;0;raketen;4;raketen_items;7;2;0;7750;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;24;schuldig
47;0;raketen;4;raketen_items;8;1;0;2394;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;21;durcheinander
47;0;raketen;4;raketen_items;9;1;0;1400;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;19;angeregt
47;0;raketen;4;raketen_items;10;3;0;2383;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;6;ergriffen
47;0;raketen;4;raketen_items;11;1;0;1210;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
47;0;raketen;4;raketen_items;12;3;0;1727;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;10;bekümmert
47;0;raketen;4;raketen_items;13;2;0;2304;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;7;aufgeschreckt
47;0;raketen;4;raketen_items;14;1;0;1688;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;26;beschämt
47;0;raketen;4;raketen_items;15;3;0;2634;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;23;verärgert
47;0;raketen;4;raketen_items;16;3;0;1694;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;13;besorgt
47;0;raketen;4;raketen_items;17;1;0;1343;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;17;entschlossen
47;0;raketen;4;raketen_items;18;3;0;1601;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;3;Anteil nehmend
47;0;raketen;4;raketen_items;19;1;0;1868;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;18;stark
47;0;raketen;4;raketen_items;20;1;0;1656;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;9;aufgewühlt
47;0;raketen;4;raketen_items;21;1;0;2218;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;22;ängstlich
47;0;raketen;4;raketen_items;22;6;0;1862;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;16;interessiert
47;0;raketen;4;raketen_items;23;1;0;2712;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;14;verstört
47;0;raketen;4;raketen_items;24;1;0;1106;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;20;stolz
47;0;raketen;4;raketen_items;25;2;0;1756;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;12;beunruhigt
47;0;raketen;4;raketen_items;26;1;0;1625;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;4;weichherzig
47;0;raketen;4;raketen_items;27;1;0;1472;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;2;warmherzig
47;0;sozialdemo;5;sozialdemo;1;0;0;59000;1;sozialdemo_israel.wmv;0;0;0;0
47;0;sozialdemo;5;sozialdemo_items;2;3;0;11829;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;1;Die soziale Ungleichheit in Israel ist vergleichbar mit der in anderen Industriestaaten.;0;0
47;0;sozialdemo;5;sozialdemo_items;3;6;0;6747;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;2;Ich kann mich gut mit dem Anliegen der Demonstranten identifizieren.;0;0
47;0;sozialdemo;5;sozialdemo_items;4;1;0;4017;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;3;Die im Beitrag gezeigte Protestform ist unangemessen.;0;0
47;0;sozialdemo;5;sozialdemo_items;5;6;0;2733;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;4;Ich teile den Ärger der Menschen über hohe Wohnungspreise.;0;0
47;0;sozialdemo;5;sozialdemo_items;6;2;0;2717;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;5;Die Forderungen der Demonstranten kommen mir übertrieben vor.;0;0
47;0;sozialdemo;5;sozialdemo_items;7;3;0;4294;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;6;Ich bin beunruhigt über die schwierige soziale Lage, die im Beitrag gezeigt wurde.;0;0
47;0;ni;6;ni;1;2;0;3120;1;Ich liebe Deutschland.;0;0;0;0
47;0;ni;6;ni;2;2;0;3256;2;Andere Nationen können eine Menge von uns lernen.;0;0;0;0
47;0;ni;6;ni;3;1;0;3316;3;Deutsch zu sein ist ein wichtiger Teil meiner Identität.;0;0;0;0
47;0;ni;6;ni;4;1;0;9891;4;Wenn man in der heutigen Welt wissen will, was zu tun ist, dann muss man auf unsere nationalen Autoritäten hören.;0;0;0;0
47;0;ni;6;ni;5;1;0;2620;5;Es ist mir wichtig für meine Nation einen eigenen Beitrag zu leisten.;0;0;0;0
47;0;ni;6;ni;6;1;0;1243;6;Die Bundeswehr ist die beste Armee der Welt.;0;0;0;0
47;0;ni;6;ni;7;1;0;3455;7;Es ist mir wichtig, mich als Deutsche(r) zu sehen.;0;0;0;0
47;0;ni;6;ni;8;1;0;3707;8;Eines der wichtigsten Dinge, die Kinder lernen müssen, ist der Respekt vor unseren nationalen Autoritäten.;0;0;0;0
47;0;ni;6;ni;9;1;0;5627;9;Ich stehe voll hinter meiner Nation.;0;0;0;0
47;0;ni;6;ni;10;2;0;5858;10;Verglichen mit anderen Nationen ist Deutschland eine sehr moralische Nation.;0;0;0;0
47;0;ni;6;ni;11;1;0;2492;11;Es ist mir wichtig, dass jeder mich als Deutsche(r) sieht.;0;0;0;0
47;0;ni;6;ni;12;1;0;2029;12;Es ist illoyal, wenn Deutsche Deutschland kritisieren.;0;0;0;0
47;0;ni;6;ni;13;2;0;3395;13;Es ist mir wichtig, meinem Land zu dienen.;0;0;0;0
47;0;ni;6;ni;14;1;0;2289;14;Deutschland ist in jeder Hinsicht besser, als andere Nationen.;0;0;0;0
47;0;ni;6;ni;15;1;0;4740;15;Wenn ich über Deutsche rede, sage ich für gewöhnlich 'wir' statt 'sie'.;0;0;0;0
47;0;ni;6;ni;16;1;0;5748;16;Es gibt gute Gründe für jedes Gesetz und jede Regelung, die von unseren nationalen Autoritäten gemacht wurden.;0;0;0;0
53;0;intro;1;intro;1;28;0;993223;1;humfak_leiste.jpg;1;S O C I A L     C O G N I T I O N     C O L O G N E;1;Herzlich Willkommen!
53;0;demog;2;sex;1;2;1;28664;0;0;0;0;0;0
53;0;demog;2;bildung;1;2;1;28664;0;0;0;0;0;0
53;0;demog;2;citizen;2;1;1;34333;0;0;0;0;0;0
53;0;demog;2;migr;2;9;1;34333;0;0;0;0;0;0
53;0;holocaust_ins;3;holocaust_instr;1;start;0;1767;1;holocaust.jpg;1;start.jpg;0;0
53;0;raketen;4;raketen;1;0;0;48000;1;raketen.wmv;0;0;0;0
53;0;raketen;4;raketen_items;2;1;0;13149;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;23;verärgert
53;0;raketen;4;raketen_items;3;1;0;9883;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;2;warmherzig
53;0;raketen;4;raketen_items;4;1;0;3276;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
53;0;raketen;4;raketen_items;5;1;0;1112;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;11;bestürzt
53;0;raketen;4;raketen_items;6;1;0;697;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;10;bekümmert
53;0;raketen;4;raketen_items;7;1;0;515;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;25;feindselig
53;0;raketen;4;raketen_items;8;1;0;537;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;8;betrübt
53;0;raketen;4;raketen_items;9;1;0;545;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;17;entschlossen
53;0;raketen;4;raketen_items;10;1;0;578;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;13;besorgt
53;0;raketen;4;raketen_items;11;1;0;546;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;3;Anteil nehmend
