subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
102;2;facial_davids;4;binary_face_davids;52;23;0;2879;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;281;stimuli/warmth2014_m29-gaussian-15px_3_280.jpg;281;stimuli/warmth2014_m29-gaussian-15px_3_280_neg.jpg
102;2;facial_davids;4;binary_face_davids;53;18;0;4794;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;18;stimuli/warmth2014_m29-gaussian-15px_3_17.jpg;18;stimuli/warmth2014_m29-gaussian-15px_3_17_neg.jpg
102;2;facial_davids;4;binary_face_davids;54;18;0;2201;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;41;stimuli/warmth2014_m29-gaussian-15px_3_40.jpg;41;stimuli/warmth2014_m29-gaussian-15px_3_40_neg.jpg
102;2;facial_davids;4;binary_face_davids;55;18;0;1191;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;213;stimuli/warmth2014_m29-gaussian-15px_3_212.jpg;213;stimuli/warmth2014_m29-gaussian-15px_3_212_neg.jpg
102;2;facial_davids;4;binary_face_davids;56;18;0;7958;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;223;stimuli/warmth2014_m29-gaussian-15px_3_222.jpg;223;stimuli/warmth2014_m29-gaussian-15px_3_222_neg.jpg
102;2;facial_davids;4;binary_face_davids;57;18;0;9486;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;392;stimuli/warmth2014_m29-gaussian-15px_3_391.jpg;392;stimuli/warmth2014_m29-gaussian-15px_3_391_neg.jpg
102;2;facial_davids;4;binary_face_davids;58;18;0;3512;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;12;stimuli/warmth2014_m29-gaussian-15px_3_11.jpg;12;stimuli/warmth2014_m29-gaussian-15px_3_11_neg.jpg
102;2;facial_davids;4;binary_face_davids;59;18;0;1074;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;307;stimuli/warmth2014_m29-gaussian-15px_3_306.jpg;307;stimuli/warmth2014_m29-gaussian-15px_3_306_neg.jpg
102;2;facial_davids;4;binary_face_davids;60;18;0;4222;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;290;stimuli/warmth2014_m29-gaussian-15px_3_289.jpg;290;stimuli/warmth2014_m29-gaussian-15px_3_289_neg.jpg
102;2;facial_davids;4;binary_face_davids;61;18;0;8291;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;59;stimuli/warmth2014_m29-gaussian-15px_3_58.jpg;59;stimuli/warmth2014_m29-gaussian-15px_3_58_neg.jpg
102;2;facial_davids;4;binary_face_davids;62;18;0;2213;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;267;stimuli/warmth2014_m29-gaussian-15px_3_266.jpg;267;stimuli/warmth2014_m29-gaussian-15px_3_266_neg.jpg
102;2;facial_davids;4;binary_face_davids;63;23;0;6419;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;337;stimuli/warmth2014_m29-gaussian-15px_3_336.jpg;337;stimuli/warmth2014_m29-gaussian-15px_3_336_neg.jpg
102;2;facial_davids;4;binary_face_davids;64;18;0;4864;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;121;stimuli/warmth2014_m29-gaussian-15px_3_120.jpg;121;stimuli/warmth2014_m29-gaussian-15px_3_120_neg.jpg
102;2;facial_davids;4;binary_face_davids;65;18;0;6156;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;113;stimuli/warmth2014_m29-gaussian-15px_3_112.jpg;113;stimuli/warmth2014_m29-gaussian-15px_3_112_neg.jpg
102;2;facial_davids;4;binary_face_davids;66;18;0;12652;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;276;stimuli/warmth2014_m29-gaussian-15px_3_275.jpg;276;stimuli/warmth2014_m29-gaussian-15px_3_275_neg.jpg
102;2;facial_davids;4;binary_face_davids;67;18;0;2983;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;49;stimuli/warmth2014_m29-gaussian-15px_3_48.jpg;49;stimuli/warmth2014_m29-gaussian-15px_3_48_neg.jpg
102;2;facial_davids;4;binary_face_davids;68;18;0;3662;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;47;stimuli/warmth2014_m29-gaussian-15px_3_46.jpg;47;stimuli/warmth2014_m29-gaussian-15px_3_46_neg.jpg
102;2;facial_davids;4;binary_face_davids;69;18;0;4250;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;264;stimuli/warmth2014_m29-gaussian-15px_3_263.jpg;264;stimuli/warmth2014_m29-gaussian-15px_3_263_neg.jpg
102;2;facial_davids;4;binary_face_davids;70;18;0;1686;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;42;stimuli/warmth2014_m29-gaussian-15px_3_41.jpg;42;stimuli/warmth2014_m29-gaussian-15px_3_41_neg.jpg
102;2;facial_davids;4;binary_face_davids;71;18;0;3226;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;349;stimuli/warmth2014_m29-gaussian-15px_3_348.jpg;349;stimuli/warmth2014_m29-gaussian-15px_3_348_neg.jpg
102;2;facial_davids;4;binary_face_davids;72;18;0;4071;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;82;stimuli/warmth2014_m29-gaussian-15px_3_81.jpg;82;stimuli/warmth2014_m29-gaussian-15px_3_81_neg.jpg
102;2;facial_davids;4;binary_face_davids;73;23;0;5890;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;197;stimuli/warmth2014_m29-gaussian-15px_3_196.jpg;197;stimuli/warmth2014_m29-gaussian-15px_3_196_neg.jpg
102;2;facial_davids;4;binary_face_davids;74;18;0;10757;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;372;stimuli/warmth2014_m29-gaussian-15px_3_371.jpg;372;stimuli/warmth2014_m29-gaussian-15px_3_371_neg.jpg
102;2;facial_davids;4;binary_face_davids;75;18;0;4668;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;133;stimuli/warmth2014_m29-gaussian-15px_3_132.jpg;133;stimuli/warmth2014_m29-gaussian-15px_3_132_neg.jpg
102;2;facial_davids;4;binary_face_davids;76;18;0;2120;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;397;stimuli/warmth2014_m29-gaussian-15px_3_396.jpg;397;stimuli/warmth2014_m29-gaussian-15px_3_396_neg.jpg
102;2;facial_davids;4;binary_face_davids;77;18;0;3321;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;250;stimuli/warmth2014_m29-gaussian-15px_3_249.jpg;250;stimuli/warmth2014_m29-gaussian-15px_3_249_neg.jpg
102;2;facial_davids;4;binary_face_davids;78;18;0;14779;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;84;stimuli/warmth2014_m29-gaussian-15px_3_83.jpg;84;stimuli/warmth2014_m29-gaussian-15px_3_83_neg.jpg
102;2;facial_davids;4;binary_face_davids;79;18;0;2465;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;176;stimuli/warmth2014_m29-gaussian-15px_3_175.jpg;176;stimuli/warmth2014_m29-gaussian-15px_3_175_neg.jpg
102;2;facial_davids;4;binary_face_davids;80;18;0;2741;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;280;stimuli/warmth2014_m29-gaussian-15px_3_279.jpg;280;stimuli/warmth2014_m29-gaussian-15px_3_279_neg.jpg
102;2;facial_davids;4;binary_face_davids;81;18;0;5933;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;263;stimuli/warmth2014_m29-gaussian-15px_3_262.jpg;263;stimuli/warmth2014_m29-gaussian-15px_3_262_neg.jpg
102;2;facial_davids;4;binary_face_davids;82;18;0;1894;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;245;stimuli/warmth2014_m29-gaussian-15px_3_244.jpg;245;stimuli/warmth2014_m29-gaussian-15px_3_244_neg.jpg
102;2;facial_davids;4;binary_face_davids;83;23;0;3225;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;324;stimuli/warmth2014_m29-gaussian-15px_3_323.jpg;324;stimuli/warmth2014_m29-gaussian-15px_3_323_neg.jpg
102;2;facial_davids;4;binary_face_davids;84;18;0;8214;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;248;stimuli/warmth2014_m29-gaussian-15px_3_247.jpg;248;stimuli/warmth2014_m29-gaussian-15px_3_247_neg.jpg
102;2;facial_davids;4;binary_face_davids;85;18;0;2932;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;322;stimuli/warmth2014_m29-gaussian-15px_3_321.jpg;322;stimuli/warmth2014_m29-gaussian-15px_3_321_neg.jpg
102;2;facial_davids;4;binary_face_davids;86;18;0;5861;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;44;stimuli/warmth2014_m29-gaussian-15px_3_43.jpg;44;stimuli/warmth2014_m29-gaussian-15px_3_43_neg.jpg
102;2;facial_davids;4;binary_face_davids;87;18;0;7129;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;298;stimuli/warmth2014_m29-gaussian-15px_3_297.jpg;298;stimuli/warmth2014_m29-gaussian-15px_3_297_neg.jpg
102;2;facial_davids;4;binary_face_davids;88;18;0;3145;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;127;stimuli/warmth2014_m29-gaussian-15px_3_126.jpg;127;stimuli/warmth2014_m29-gaussian-15px_3_126_neg.jpg
102;2;facial_davids;4;binary_face_davids;89;18;0;4034;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;22;stimuli/warmth2014_m29-gaussian-15px_3_21.jpg;22;stimuli/warmth2014_m29-gaussian-15px_3_21_neg.jpg
102;2;facial_davids;4;binary_face_davids;90;23;0;2983;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;314;stimuli/warmth2014_m29-gaussian-15px_3_313.jpg;314;stimuli/warmth2014_m29-gaussian-15px_3_313_neg.jpg
102;2;facial_davids;4;binary_face_davids;91;18;0;5846;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;328;stimuli/warmth2014_m29-gaussian-15px_3_327.jpg;328;stimuli/warmth2014_m29-gaussian-15px_3_327_neg.jpg
102;2;facial_davids;4;binary_face_davids;92;18;0;2539;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;206;stimuli/warmth2014_m29-gaussian-15px_3_205.jpg;206;stimuli/warmth2014_m29-gaussian-15px_3_205_neg.jpg
102;2;facial_davids;4;binary_face_davids;93;18;0;5459;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;128;stimuli/warmth2014_m29-gaussian-15px_3_127.jpg;128;stimuli/warmth2014_m29-gaussian-15px_3_127_neg.jpg
102;2;facial_davids;4;binary_face_davids;94;18;0;9103;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;348;stimuli/warmth2014_m29-gaussian-15px_3_347.jpg;348;stimuli/warmth2014_m29-gaussian-15px_3_347_neg.jpg
102;2;facial_davids;4;binary_face_davids;95;23;0;3329;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;375;stimuli/warmth2014_m29-gaussian-15px_3_374.jpg;375;stimuli/warmth2014_m29-gaussian-15px_3_374_neg.jpg
102;2;facial_davids;4;binary_face_davids;96;18;0;1954;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;153;stimuli/warmth2014_m29-gaussian-15px_3_152.jpg;153;stimuli/warmth2014_m29-gaussian-15px_3_152_neg.jpg
102;2;facial_davids;4;binary_face_davids;97;23;0;3642;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;350;stimuli/warmth2014_m29-gaussian-15px_3_349.jpg;350;stimuli/warmth2014_m29-gaussian-15px_3_349_neg.jpg
102;2;facial_davids;4;binary_face_davids;98;18;0;7703;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;228;stimuli/warmth2014_m29-gaussian-15px_3_227.jpg;228;stimuli/warmth2014_m29-gaussian-15px_3_227_neg.jpg
102;2;facial_davids;4;binary_face_davids;99;23;0;1921;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;351;stimuli/warmth2014_m29-gaussian-15px_3_350.jpg;351;stimuli/warmth2014_m29-gaussian-15px_3_350_neg.jpg
102;2;facial_davids;4;binary_face_davids;100;23;0;8098;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;355;stimuli/warmth2014_m29-gaussian-15px_3_354.jpg;355;stimuli/warmth2014_m29-gaussian-15px_3_354_neg.jpg
102;2;facial_davids;4;interim1;101;28;0;12324;1;erase;1;Sie haben nun den ersten von vier Blöcken geschafft!;1;Weiter geht es durch Drücken der Enter-Taste!
102;2;facial_davids;4;binary_face_davids;102;23;0;5828;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;108;stimuli/warmth2014_m29-gaussian-15px_3_107.jpg;108;stimuli/warmth2014_m29-gaussian-15px_3_107_neg.jpg
102;2;facial_davids;4;binary_face_davids;103;18;0;5977;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;114;stimuli/warmth2014_m29-gaussian-15px_3_113.jpg;114;stimuli/warmth2014_m29-gaussian-15px_3_113_neg.jpg
102;2;facial_davids;4;binary_face_davids;104;18;0;992;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;333;stimuli/warmth2014_m29-gaussian-15px_3_332.jpg;333;stimuli/warmth2014_m29-gaussian-15px_3_332_neg.jpg
102;2;facial_davids;4;binary_face_davids;105;23;0;1863;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;119;stimuli/warmth2014_m29-gaussian-15px_3_118.jpg;119;stimuli/warmth2014_m29-gaussian-15px_3_118_neg.jpg
102;2;facial_davids;4;binary_face_davids;106;18;0;4403;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;287;stimuli/warmth2014_m29-gaussian-15px_3_286.jpg;287;stimuli/warmth2014_m29-gaussian-15px_3_286_neg.jpg
102;2;facial_davids;4;binary_face_davids;107;23;0;2337;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;358;stimuli/warmth2014_m29-gaussian-15px_3_357.jpg;358;stimuli/warmth2014_m29-gaussian-15px_3_357_neg.jpg
102;2;facial_davids;4;binary_face_davids;108;23;0;1354;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;251;stimuli/warmth2014_m29-gaussian-15px_3_250.jpg;251;stimuli/warmth2014_m29-gaussian-15px_3_250_neg.jpg
102;2;facial_davids;4;binary_face_davids;109;18;0;5211;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;398;stimuli/warmth2014_m29-gaussian-15px_3_397.jpg;398;stimuli/warmth2014_m29-gaussian-15px_3_397_neg.jpg
102;2;facial_davids;4;binary_face_davids;110;18;0;9720;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;87;stimuli/warmth2014_m29-gaussian-15px_3_86.jpg;87;stimuli/warmth2014_m29-gaussian-15px_3_86_neg.jpg
102;2;facial_davids;4;binary_face_davids;111;18;0;2841;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;98;stimuli/warmth2014_m29-gaussian-15px_3_97.jpg;98;stimuli/warmth2014_m29-gaussian-15px_3_97_neg.jpg
102;2;facial_davids;4;binary_face_davids;112;18;0;10014;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;306;stimuli/warmth2014_m29-gaussian-15px_3_305.jpg;306;stimuli/warmth2014_m29-gaussian-15px_3_305_neg.jpg
102;2;facial_davids;4;binary_face_davids;113;18;0;2483;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;10;stimuli/warmth2014_m29-gaussian-15px_3_9.jpg;10;stimuli/warmth2014_m29-gaussian-15px_3_9_neg.jpg
102;2;facial_davids;4;binary_face_davids;114;18;0;2310;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;288;stimuli/warmth2014_m29-gaussian-15px_3_287.jpg;288;stimuli/warmth2014_m29-gaussian-15px_3_287_neg.jpg
102;2;facial_davids;4;binary_face_davids;115;18;0;1888;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;8;stimuli/warmth2014_m29-gaussian-15px_3_7.jpg;8;stimuli/warmth2014_m29-gaussian-15px_3_7_neg.jpg
102;2;facial_davids;4;binary_face_davids;116;18;0;8315;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;81;stimuli/warmth2014_m29-gaussian-15px_3_80.jpg;81;stimuli/warmth2014_m29-gaussian-15px_3_80_neg.jpg
102;2;facial_davids;4;binary_face_davids;117;18;0;1861;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;79;stimuli/warmth2014_m29-gaussian-15px_3_78.jpg;79;stimuli/warmth2014_m29-gaussian-15px_3_78_neg.jpg
102;2;facial_davids;4;binary_face_davids;118;18;0;3425;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;147;stimuli/warmth2014_m29-gaussian-15px_3_146.jpg;147;stimuli/warmth2014_m29-gaussian-15px_3_146_neg.jpg
102;2;facial_davids;4;binary_face_davids;119;18;0;1374;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;172;stimuli/warmth2014_m29-gaussian-15px_3_171.jpg;172;stimuli/warmth2014_m29-gaussian-15px_3_171_neg.jpg
102;2;facial_davids;4;binary_face_davids;120;23;0;2958;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;71;stimuli/warmth2014_m29-gaussian-15px_3_70.jpg;71;stimuli/warmth2014_m29-gaussian-15px_3_70_neg.jpg
102;2;facial_davids;4;binary_face_davids;121;23;0;8606;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;340;stimuli/warmth2014_m29-gaussian-15px_3_339.jpg;340;stimuli/warmth2014_m29-gaussian-15px_3_339_neg.jpg
102;2;facial_davids;4;binary_face_davids;122;23;0;3148;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;238;stimuli/warmth2014_m29-gaussian-15px_3_237.jpg;238;stimuli/warmth2014_m29-gaussian-15px_3_237_neg.jpg
102;2;facial_davids;4;binary_face_davids;123;18;0;2300;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;336;stimuli/warmth2014_m29-gaussian-15px_3_335.jpg;336;stimuli/warmth2014_m29-gaussian-15px_3_335_neg.jpg
102;2;facial_davids;4;binary_face_davids;124;18;0;2119;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;378;stimuli/warmth2014_m29-gaussian-15px_3_377.jpg;378;stimuli/warmth2014_m29-gaussian-15px_3_377_neg.jpg
102;2;facial_davids;4;binary_face_davids;125;18;0;1497;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;149;stimuli/warmth2014_m29-gaussian-15px_3_148.jpg;149;stimuli/warmth2014_m29-gaussian-15px_3_148_neg.jpg
102;2;facial_davids;4;binary_face_davids;126;23;0;1235;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;62;stimuli/warmth2014_m29-gaussian-15px_3_61.jpg;62;stimuli/warmth2014_m29-gaussian-15px_3_61_neg.jpg
102;2;facial_davids;4;binary_face_davids;127;18;0;6017;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;196;stimuli/warmth2014_m29-gaussian-15px_3_195.jpg;196;stimuli/warmth2014_m29-gaussian-15px_3_195_neg.jpg
102;2;facial_davids;4;binary_face_davids;128;18;0;12006;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;187;stimuli/warmth2014_m29-gaussian-15px_3_186.jpg;187;stimuli/warmth2014_m29-gaussian-15px_3_186_neg.jpg
102;2;facial_davids;4;binary_face_davids;129;18;0;1251;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;77;stimuli/warmth2014_m29-gaussian-15px_3_76.jpg;77;stimuli/warmth2014_m29-gaussian-15px_3_76_neg.jpg
102;2;facial_davids;4;binary_face_davids;130;18;0;4464;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;54;stimuli/warmth2014_m29-gaussian-15px_3_53.jpg;54;stimuli/warmth2014_m29-gaussian-15px_3_53_neg.jpg
102;2;facial_davids;4;binary_face_davids;131;23;0;1187;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;343;stimuli/warmth2014_m29-gaussian-15px_3_342.jpg;343;stimuli/warmth2014_m29-gaussian-15px_3_342_neg.jpg
102;2;facial_davids;4;binary_face_davids;132;18;0;1531;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;36;stimuli/warmth2014_m29-gaussian-15px_3_35.jpg;36;stimuli/warmth2014_m29-gaussian-15px_3_35_neg.jpg
102;2;facial_davids;4;binary_face_davids;133;18;0;4308;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;15;stimuli/warmth2014_m29-gaussian-15px_3_14.jpg;15;stimuli/warmth2014_m29-gaussian-15px_3_14_neg.jpg
102;2;facial_davids;4;binary_face_davids;134;23;0;1750;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;321;stimuli/warmth2014_m29-gaussian-15px_3_320.jpg;321;stimuli/warmth2014_m29-gaussian-15px_3_320_neg.jpg
102;2;facial_davids;4;binary_face_davids;135;23;0;2487;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;285;stimuli/warmth2014_m29-gaussian-15px_3_284.jpg;285;stimuli/warmth2014_m29-gaussian-15px_3_284_neg.jpg
102;2;facial_davids;4;binary_face_davids;136;23;0;2538;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;231;stimuli/warmth2014_m29-gaussian-15px_3_230.jpg;231;stimuli/warmth2014_m29-gaussian-15px_3_230_neg.jpg
102;2;facial_davids;4;binary_face_davids;137;18;0;4227;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;226;stimuli/warmth2014_m29-gaussian-15px_3_225.jpg;226;stimuli/warmth2014_m29-gaussian-15px_3_225_neg.jpg
102;2;facial_davids;4;binary_face_davids;138;18;0;2296;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;203;stimuli/warmth2014_m29-gaussian-15px_3_202.jpg;203;stimuli/warmth2014_m29-gaussian-15px_3_202_neg.jpg
102;2;facial_davids;4;binary_face_davids;139;23;0;2955;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;29;stimuli/warmth2014_m29-gaussian-15px_3_28.jpg;29;stimuli/warmth2014_m29-gaussian-15px_3_28_neg.jpg
102;2;facial_davids;4;binary_face_davids;140;23;0;2083;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;362;stimuli/warmth2014_m29-gaussian-15px_3_361.jpg;362;stimuli/warmth2014_m29-gaussian-15px_3_361_neg.jpg
102;2;facial_davids;4;binary_face_davids;141;23;0;1950;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;387;stimuli/warmth2014_m29-gaussian-15px_3_386.jpg;387;stimuli/warmth2014_m29-gaussian-15px_3_386_neg.jpg
102;2;facial_davids;4;binary_face_davids;142;23;0;4079;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;284;stimuli/warmth2014_m29-gaussian-15px_3_283.jpg;284;stimuli/warmth2014_m29-gaussian-15px_3_283_neg.jpg
102;2;facial_davids;4;binary_face_davids;143;18;0;3722;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;116;stimuli/warmth2014_m29-gaussian-15px_3_115.jpg;116;stimuli/warmth2014_m29-gaussian-15px_3_115_neg.jpg
102;2;facial_davids;4;binary_face_davids;144;18;0;1699;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;46;stimuli/warmth2014_m29-gaussian-15px_3_45.jpg;46;stimuli/warmth2014_m29-gaussian-15px_3_45_neg.jpg
102;2;facial_davids;4;binary_face_davids;145;23;0;2870;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;21;stimuli/warmth2014_m29-gaussian-15px_3_20.jpg;21;stimuli/warmth2014_m29-gaussian-15px_3_20_neg.jpg
102;2;facial_davids;4;binary_face_davids;146;18;0;10673;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;155;stimuli/warmth2014_m29-gaussian-15px_3_154.jpg;155;stimuli/warmth2014_m29-gaussian-15px_3_154_neg.jpg
102;2;facial_davids;4;binary_face_davids;147;18;0;2420;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;183;stimuli/warmth2014_m29-gaussian-15px_3_182.jpg;183;stimuli/warmth2014_m29-gaussian-15px_3_182_neg.jpg
102;2;facial_davids;4;binary_face_davids;148;23;0;1010;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;217;stimuli/warmth2014_m29-gaussian-15px_3_216.jpg;217;stimuli/warmth2014_m29-gaussian-15px_3_216_neg.jpg
102;2;facial_davids;4;binary_face_davids;149;23;0;1304;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;274;stimuli/warmth2014_m29-gaussian-15px_3_273.jpg;274;stimuli/warmth2014_m29-gaussian-15px_3_273_neg.jpg
102;2;facial_davids;4;binary_face_davids;150;23;0;1186;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;142;stimuli/warmth2014_m29-gaussian-15px_3_141.jpg;142;stimuli/warmth2014_m29-gaussian-15px_3_141_neg.jpg
102;2;facial_davids;4;binary_face_davids;151;18;0;3426;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;1;stimuli/warmth2014_m29-gaussian-15px_3_0.jpg;1;stimuli/warmth2014_m29-gaussian-15px_3_0_neg.jpg
102;2;facial_davids;4;binary_face_davids;152;23;0;5751;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;386;stimuli/warmth2014_m29-gaussian-15px_3_385.jpg;386;stimuli/warmth2014_m29-gaussian-15px_3_385_neg.jpg
102;2;facial_davids;4;binary_face_davids;153;18;0;1463;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;78;stimuli/warmth2014_m29-gaussian-15px_3_77.jpg;78;stimuli/warmth2014_m29-gaussian-15px_3_77_neg.jpg
102;2;facial_davids;4;binary_face_davids;154;23;0;3299;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;261;stimuli/warmth2014_m29-gaussian-15px_3_260.jpg;261;stimuli/warmth2014_m29-gaussian-15px_3_260_neg.jpg
102;2;facial_davids;4;binary_face_davids;155;23;0;4214;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;219;stimuli/warmth2014_m29-gaussian-15px_3_218.jpg;219;stimuli/warmth2014_m29-gaussian-15px_3_218_neg.jpg
102;2;facial_davids;4;binary_face_davids;156;18;0;2291;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;381;stimuli/warmth2014_m29-gaussian-15px_3_380.jpg;381;stimuli/warmth2014_m29-gaussian-15px_3_380_neg.jpg
102;2;facial_davids;4;binary_face_davids;157;18;0;3287;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;391;stimuli/warmth2014_m29-gaussian-15px_3_390.jpg;391;stimuli/warmth2014_m29-gaussian-15px_3_390_neg.jpg
102;2;facial_davids;4;binary_face_davids;158;23;0;1297;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;177;stimuli/warmth2014_m29-gaussian-15px_3_176.jpg;177;stimuli/warmth2014_m29-gaussian-15px_3_176_neg.jpg
102;2;facial_davids;4;binary_face_davids;159;23;0;4348;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;399;stimuli/warmth2014_m29-gaussian-15px_3_398.jpg;399;stimuli/warmth2014_m29-gaussian-15px_3_398_neg.jpg
